JABATAN METEOROLOGI MALAYSIA,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
48603,2014,6,26,6,1010.1,25.7,25.1,96,000,0,00,0
48603,2014,6,26,7,1010.6,25.4,25,97,000,0,00,0
48603,2014,6,26,8,1011.1,25.9,24.9,93,070,0.6,00,0
48603,2014,6,26,9,1011.8,27.1,25.4,90,090,1.1,00,0
48603,2014,6,26,10,1011.9,28.4,25.9,85,030,1.5,00,0
48603,2014,6,26,11,1012.2,30,26.8,81,010,0.7,00,0
48603,2014,6,26,12,1011.8,30.8,26.4,75,360,1,00,0
48603,2014,6,26,13,1011.5,31.1,28.1,82,250,2.2,00,0
48603,2014,6,26,14,1010.8,32.1,27,72,240,1.5,00,0
48603,2014,6,26,15,1009.9,31.9,27.9,77,270,2.8,00,0
48603,2014,6,26,16,1008.9,31.2,26.8,76,170,1.4,00,0
48603,2014,6,26,17,1008.5,31,27.6,80,250,2.9,00,0
48603,2014,6,26,18,1008.4,30.5,26.8,79,260,2.6,00,0
48603,2014,6,26,19,1008.8,29.4,26.5,83,270,1.9,00,0
48603,2014,6,26,20,1009.7,28.6,27,90,250,1.3,00,0
48603,2014,6,26,21,1010.5,28.4,26.3,87,000,0,00,0
48603,2014,6,26,22,1011.1,28.3,26,86,040,0.3,00,0
48603,2014,6,26,23,1011.6,27.6,25.7,88,080,1,00,0
48603,2014,6,26,24,1012.1,27.2,25.5,90,060,0.8,00,0
48603,2014,6,27,1,1012.3,26.9,25.1,89,080,0.8,00,0
48603,2014,6,27,2,1011.8,26.6,25.2,91,000,0,00,0
48603,2014,6,27,3,1011.6,26.3,25.4,94,020,0.4,00,0
48603,2014,6,27,4,1011.1,26,24.7,92,080,0.7,00,0
48603,2014,6,27,5,1010.7,25.9,24.5,91,090,1.4,00,0
48603,2014,6,27,6,1010.8,25.6,24.8,95,000,0,00,0
48603,2014,6,27,7,1011.1,25.2,24.4,95,000,0,00,0
48603,2014,6,27,8,1011.9,25.7,24.5,93,080,0.8,00,0
48603,2014,6,27,9,1012.3,27.6,25.4,87,090,1.4,00,0
48603,2014,6,27,10,1012.3,29.7,26.6,82,080,1,00,0
48603,2014,6,27,11,1012.2,31.5,27,75,010,1.2,00,0
48603,2014,6,27,12,1012,32.4,26.4,68,300,2.2,00,0
48603,2014,6,27,13,1011.3,32.7,26.6,68,290,2.9,00,0
48603,2014,6,27,14,1010.9,32.8,26.3,66,290,3.2,00,0
48603,2014,6,27,15,1010,32.4,25.8,66,270,4.3,00,0
48603,2014,6,27,16,1009.3,32.2,26.7,70,280,4.8,00,0
48603,2014,6,27,17,1008.8,31.8,27,73,290,4.8,00,0
48603,2014,6,27,18,1008.7,30.6,26.5,77,280,3.5,00,0
48603,2014,6,27,19,1008.9,30.7,26.3,75,300,3,00,0
48603,2014,6,27,20,1009.8,29.2,26.7,85,250,1.8,00,0
48603,2014,6,27,21,1010.5,29.2,26.7,85,290,0.8,00,0
48603,2014,6,27,22,1011.5,29.1,26.5,84,000,0,00,0
48603,2014,6,27,23,1011.9,28.5,26.1,86,150,2,00,0
48603,2014,6,27,24,1012,27.4,25.6,89,170,1.1,00,0
48603,2014,6,28,1,1011.7,27.4,25.1,86,100,0.8,00,0
48603,2014,6,28,2,1010.9,27.2,25,87,000,0,00,0
48603,2014,6,28,3,1010.5,26.6,25.6,94,000,0,00,0
48603,2014,6,28,4,1010.2,26.4,25.2,93,000,0,00,0
48603,2014,6,28,5,1009.8,26.2,25.6,96,030,0.5,00,0
48603,2014,6,28,6,1009.4,25.9,25.3,96,040,0.4,00,0
48603,2014,6,28,7,1009.7,25.7,24.7,93,090,1,00,0
48603,2014,6,28,8,1009.8,26.1,24.9,93,000,0,00,0
48603,2014,6,28,9,1010.1,28.2,25.7,85,130,1.1,00,0
48603,2014,6,28,10,1010.4,30,26.8,81,250,0.7,00,0
48603,2014,6,28,11,1010.5,31.2,27,76,270,1.8,00,0
48603,2014,6,28,12,1009.9,31.6,26.7,73,280,2.2,00,0
48603,2014,6,28,13,1009.6,32.4,27.3,72,300,4.2,00,0
48603,2014,6,28,14,1009.3,32,27.2,73,290,4.5,00,0
48603,2014,6,28,15,1009,28.5,26.5,88,250,5.2,10,-33.3
48603,2014,6,28,16,1008.7,26.4,23.9,85,260,4.9,50,1.6
48603,2014,6,28,17,1007.8,29.8,26,78,270,3.5,00,0
48603,2014,6,28,18,1008.2,28.5,24.2,76,250,3.8,00,0
48603,2014,6,28,19,1008,27.8,26,89,260,1.6,00,0
48603,2014,6,28,20,1008.6,28,26,88,000,0,00,0
48603,2014,6,28,21,1009.3,27.9,26,88,340,0.7,00,0
48603,2014,6,28,22,1010,27.9,26.1,89,320,0.6,00,0
48603,2014,6,28,23,1010.8,27.7,25.9,89,000,0,00,0
48603,2014,6,28,24,1011.2,27.4,25.9,91,100,0.4,00,0
48603,2014,6,29,1,1010.7,27.3,25.8,91,000,0,00,0
48603,2014,6,29,2,1010,27,25.3,90,110,0.6,00,0
48603,2014,6,29,3,1009.3,26.7,25.3,91,120,0.8,00,0
48603,2014,6,29,4,1008.6,26.4,25.2,93,060,0.7,00,0
48603,2014,6,29,5,1008.2,26.1,25.3,95,070,1.1,00,0
48603,2014,6,29,6,1008.4,25.8,25.2,96,030,0.3,00,0
48603,2014,6,29,7,1009,25.8,25,95,000,0,00,0
48603,2014,6,29,8,1009.4,26.3,25,92,120,1,00,0
48603,2014,6,29,9,1009.8,27.8,25.6,87,090,1.4,00,0
48603,2014,6,29,10,1010,27.5,24.9,85,090,1.5,00,0
48603,2014,6,29,11,1010.6,30.6,27.3,81,170,3.2,00,0
48603,2014,6,29,12,1011.5,25.8,24.6,93,200,5.6,10,-33.3
48603,2014,6,29,13,1011.5,25.5,24.9,96,210,2.3,60,4.6
48603,2014,6,29,14,1009.7,26.5,25.3,93,080,0.8,60,1
48603,2014,6,29,15,1009,26.1,25.3,95,350,2,60,0.2
48603,2014,6,29,16,1008.8,26.7,25,90,320,1.7,60,-33.3
48603,2014,6,29,17,1008.2,26.8,24.6,87,310,3.4,30,-33.3
48603,2014,6,29,18,1008.1,27.3,24.4,83,330,1.6,00,0
48603,2014,6,29,19,1008.5,27.3,24.2,81,350,0.4,00,0
48603,2014,6,29,20,1009.6,26.5,24.8,90,220,0.5,00,0
48603,2014,6,29,21,1011,24,23.5,97,330,1.1,50,7.8
48603,2014,6,29,22,1011.1,24,23.5,97,140,1.8,60,3.4
48603,2014,6,29,23,1011.2,23.8,23.3,97,120,3,50,-33.3
48603,2014,6,29,24,1011.9,23.8,23.3,97,100,2,00,0
48603,2014,6,30,1,1011.5,23.9,23.4,97,080,0.4,00,0
48603,2014,6,30,2,1010.4,24.1,23.4,96,120,0.7,00,0
48603,2014,6,30,3,1009.9,24.2,23.5,96,130,1.5,00,0
48603,2014,6,30,4,1009.4,24,23.5,97,000,0,00,0
48603,2014,6,30,5,1009.4,24.2,23.5,96,130,1,00,0
48603,2014,6,30,6,1009.7,24.1,23.4,96,120,2.2,00,0
48603,2014,6,30,7,1009.5,24,23.2,95,110,2.2,00,0
48603,2014,6,30,8,1009.6,24.4,23.3,93,090,2.2,00,0
48603,2014,6,30,9,1010.1,25.7,24,89,090,2.3,00,0
48603,2014,6,30,10,1010.7,27.9,24.8,82,110,2.3,00,0
48603,2014,6,30,11,1010.6,28.8,26,83,140,2.5,00,0
48603,2014,6,30,12,1010.4,30.1,26.5,79,160,1.9,00,0
48603,2014,6,30,13,1009.8,31.2,27.1,77,210,2.2,00,0
48603,2014,6,30,14,1010.8,24.5,24.1,97,290,2.2,55,15.6
48603,2014,6,30,15,1010.1,25.3,24.4,94,180,1,60,1.4
48603,2014,6,30,16,1009.4,25.4,25,97,140,2.6,60,1.8
48603,2014,6,30,17,1008.9,25.9,24.9,93,090,1.2,60,0.4
48603,2014,6,30,18,1008.8,24.4,23.9,97,250,3.4,60,1.4
48603,2014,6,30,19,1009,24.8,24.1,96,150,1.9,45,0.8
48603,2014,6,30,20,1009.2,24.7,23.9,95,100,1.3,00,0
48603,2014,6,30,21,1009.8,24.5,23.6,94,110,1.6,00,0
48603,2014,6,30,22,1010.6,24.4,23.6,95,100,0.6,00,0
48603,2014,6,30,23,1011.8,24.5,23.7,95,060,0.4,00,0
48603,2014,6,30,24,1012.3,24.5,24,97,090,1.3,00,0
48603,2014,7,1,1,1012,24.5,23.8,96,080,1.3,00,0
48603,2014,7,1,2,1011.8,24.5,23.8,96,090,1.5,00,0
48603,2014,7,1,3,1011.2,24.5,23.8,96,000,0,00,0
48603,2014,7,1,4,1010.4,24.4,23.6,95,070,1.5,00,0
48603,2014,7,1,5,1010.5,24.4,23.5,94,070,1.4,00,0
48603,2014,7,1,6,1010.5,24.3,23.4,94,090,0.4,00,0
48603,2014,7,1,7,1011.1,24.3,23.5,95,050,0.3,00,0
48603,2014,7,1,8,1012.3,23.6,22.9,96,330,2.2,35,8.8
48603,2014,7,1,9,1013,23.9,23.2,96,140,1.6,60,0.6
48603,2014,7,1,10,1012.9,24.4,23.5,94,080,1.6,15,0.2
48603,2014,7,1,11,1013.1,25.8,24.6,93,110,2.4,00,0
48603,2014,7,1,12,1012.7,27.5,25.3,87,090,1.6,00,0
48603,2014,7,1,13,1012.1,29.9,25.8,77,080,0.8,00,0
48603,2014,7,1,14,1011.3,31.3,26,71,020,1.6,00,0
48603,2014,7,1,15,1010.4,32,26.8,71,280,2,00,0
48603,2014,7,1,16,1009.8,32.3,27,71,270,2.2,00,0
48603,2014,7,1,17,1009,31.4,26.7,74,290,2.1,00,0
48603,2014,7,1,18,1009.2,30.3,26.9,81,280,2.1,00,0
48603,2014,7,1,19,1009.8,29.5,26.2,81,290,3.1,00,0
48603,2014,7,1,20,1010.1,27.9,25.6,86,300,2.4,00,0
48603,2014,7,1,21,1010.5,27.6,26,90,340,0.5,00,0
48603,2014,7,1,22,1011.1,27.4,25.7,90,000,0,00,0
48603,2014,7,1,23,1011.2,27,26,94,330,0.3,00,0
48603,2014,7,1,24,1011,26.7,25.8,94,010,1,00,0
48603,2014,7,2,1,1011.3,26.4,25.8,96,000,0,00,0
48603,2014,7,2,2,1010.9,26,25.2,95,000,0,00,0
48603,2014,7,2,3,1010.4,25.6,25,96,120,1.4,00,0
48603,2014,7,2,4,1010.2,25.5,25,97,000,0,00,0
48603,2014,7,2,5,1010,25.3,24.8,97,000,0,00,0
48603,2014,7,2,6,1010.4,25.1,24.6,97,000,0,00,0
48603,2014,7,2,7,1010.9,24.8,24.4,97,000,0,00,0
48603,2014,7,2,8,1011.4,25.6,25,96,000,0,00,0
48603,2014,7,2,9,1011.6,27.7,25.8,88,030,0.7,00,0
48603,2014,7,2,10,1011.9,29.1,26.1,82,250,0.8,00,0
48603,2014,7,2,11,1011.6,30.3,26.5,78,270,0.8,00,0
48603,2014,7,2,12,1011.1,31.6,26.9,74,220,0.7,00,0
48603,2014,7,2,13,1010.6,31.8,27,73,250,1.3,00,0
48603,2014,7,2,14,1009.9,31.9,27.1,73,250,2.2,00,0
48603,2014,7,2,15,1009.3,32.4,28,75,270,3.2,00,0
48603,2014,7,2,16,1008.8,32.1,27.3,73,280,3.9,00,0
48603,2014,7,2,17,1008.2,31.5,27.3,76,270,3.6,00,0
48603,2014,7,2,18,1008.4,31,27.2,78,280,3.4,00,0
48603,2014,7,2,19,1008.3,30,26.6,80,280,2.9,00,0
48603,2014,7,2,20,1008.7,29.2,26.6,84,290,0.7,00,0
48603,2014,7,2,21,1009.4,28.6,26.3,86,320,1.2,00,0
48603,2014,7,2,22,1009.9,28.2,26.4,89,000,0,00,0
48603,2014,7,2,23,1010.4,27.6,26.3,92,000,0,00,0
48603,2014,7,2,24,1010.2,27.4,26.5,94,010,0.6,00,0
48603,2014,7,3,1,1010,27,25.9,93,000,0,00,0
48603,2014,7,3,2,1009.2,26.6,25.8,95,000,0,00,0
48603,2014,7,3,3,1008.2,26.3,25.4,94,000,0,00,0
48603,2014,7,3,4,1007.8,25.9,25.1,95,000,0,00,0
48603,2014,7,3,5,1007.7,25.6,24.8,95,090,0.8,00,0
48603,2014,7,3,6,1008.3,25.4,24.8,96,110,1,00,0
48603,2014,7,3,7,1008.6,25.2,24.6,96,060,0.7,00,0
48603,2014,7,3,8,1009.1,26,24.8,93,080,1.6,00,0
48603,2014,7,3,9,1009.7,28.3,25.9,86,050,0.7,00,0
48603,2014,7,3,10,1009.7,30,26.4,79,030,1,00,0
48603,2014,7,3,11,1009.8,30.7,26.4,76,290,1,00,0
48603,2014,7,3,12,1009.2,31.2,26.4,74,280,1.6,00,0
48603,2014,7,3,13,1008.4,32.3,27.2,72,280,1.8,00,0
48603,2014,7,3,14,1007.6,31.9,27.2,74,270,3.6,00,0
48603,2014,7,3,15,1007.1,31.7,26.6,72,250,4.4,00,0
48603,2014,7,3,16,1006.6,30.8,27.1,79,250,4.6,00,0
48603,2014,7,3,17,1005.7,31.2,26.7,75,270,3.7,00,0
48603,2014,7,3,18,1005.3,30.4,26.5,78,260,3.4,00,0
48603,2014,7,3,19,1005.6,29.5,26.6,83,240,2.6,00,0
48603,2014,7,3,20,1006.3,28.5,26.9,90,260,1.5,00,0
48603,2014,7,3,21,1006.7,28.1,26.9,92,250,0.9,00,0
48603,2014,7,3,22,1007.3,28,26.5,91,000,0,00,0
48603,2014,7,3,23,1008,28.1,26.6,91,080,1,00,0
48603,2014,7,3,24,1008.1,27.8,26.5,92,000,0,00,0
48603,2014,7,4,1,1008,27.4,25.9,91,000,0,00,0
48603,2014,7,4,2,1007.9,27.2,26.1,93,000,0,00,0
48603,2014,7,4,3,1007.6,26.9,25.8,93,070,0.9,00,0
48603,2014,7,4,4,1006.7,26.6,25.6,94,100,1.1,00,0
48603,2014,7,4,5,1006.8,25.9,25.3,96,090,0.8,00,0
48603,2014,7,4,6,1007.1,25.9,25.1,95,100,0.7,00,0
48603,2014,7,4,7,1007.4,25.8,25,95,070,1.4,00,0
48603,2014,7,4,8,1007.8,26.3,25.3,94,090,1.1,00,0
48603,2014,7,4,9,1008,28.1,25.7,85,080,1.2,00,0
48603,2014,7,4,10,1008,30.1,26.3,78,070,0.9,00,0
48603,2014,7,4,11,1008.1,30.3,26.4,78,210,0.8,00,0
48603,2014,7,4,12,1007.7,31.8,26.3,70,270,1.3,00,0
48603,2014,7,4,13,1007.1,31.4,26.8,74,260,2.2,00,0
48603,2014,7,4,14,1006.3,32,27.2,73,250,2.3,00,0
48603,2014,7,4,15,1005.6,31.8,26.7,72,260,3.8,00,0
48603,2014,7,4,16,1004.9,31.5,26.9,74,260,4.5,00,0
48603,2014,7,4,17,1004.7,30.7,26.7,77,260,4.1,00,0
48603,2014,7,4,18,1005,30.5,26.4,77,260,3.8,00,0
48603,2014,7,4,19,1005.5,29.2,26.3,83,250,2.5,00,0
48603,2014,7,4,20,1006.3,28.9,27.2,89,260,0.9,00,0
48603,2014,7,4,21,1007.5,28.6,26.2,86,290,1.5,00,0
48603,2014,7,4,22,1008.3,28.4,26.5,89,320,0.4,00,0
48603,2014,7,4,23,1009,28.2,26.4,89,310,0.5,00,0
48603,2014,7,4,24,1008.8,27.9,26.5,91,310,1.6,00,0
48603,2014,7,5,1,1008.9,27.6,26.3,92,320,0.9,00,0
48603,2014,7,5,2,1007.9,27.2,26.3,94,310,1.3,00,0
48603,2014,7,5,3,1007.4,26.7,25.3,91,170,1.6,10,0.2
48603,2014,7,5,4,1007.1,26.2,24.8,91,360,0.5,30,-33.3
48603,2014,7,5,5,1007,26.2,25.3,94,320,0.8,00,0
48603,2014,7,5,6,1008.1,26.1,24.9,93,150,2.3,00,0
48603,2014,7,5,7,1008.2,24.1,22.5,90,170,2.8,00,0
48603,2014,7,5,8,1008.3,24.6,23.3,92,150,2.6,00,0
48603,2014,7,5,9,1008.7,26.4,24.3,87,150,1.8,00,0
48603,2014,7,5,10,1009,28.5,25.7,83,150,2.5,00,0
48603,2014,7,5,11,1009,29.8,26.1,79,140,1.5,00,0
48603,2014,7,5,12,1008.4,30.8,26.3,75,240,1.8,00,0
48603,2014,7,5,13,1008,30.9,26.9,77,260,3.2,00,0
48603,2014,7,5,14,1007.7,31.7,27.1,75,260,3.3,00,0
48603,2014,7,5,15,1007,31.6,26.6,73,280,3.2,00,0
48603,2014,7,5,16,1006.6,31.5,26.8,74,270,2.9,00,0
48603,2014,7,5,17,1006.3,30.7,27,79,250,2.3,00,0
48603,2014,7,5,18,1006.2,29.7,26.7,82,270,2.1,00,0
48603,2014,7,5,19,1006.4,28.9,26.5,86,270,1.6,00,0
48603,2014,7,5,20,1007.6,28.4,26.5,89,220,0.5,00,0
48603,2014,7,5,21,1008.7,27.7,25.5,87,110,1.2,00,0
48603,2014,7,5,22,1009.4,27.6,26,90,040,0.5,00,0
48603,2014,7,5,23,1009.8,26.8,24.7,87,100,1.5,00,0
48603,2014,7,5,24,1010.2,26.4,24.7,90,100,1.1,00,0
48603,2014,7,6,1,1009.8,26,24.6,91,080,1.6,00,0
48603,2014,7,6,2,1009.4,26.1,24.5,90,060,0.8,00,0
48603,2014,7,6,3,1008.8,26,24.4,90,090,1.5,00,0
48603,2014,7,6,4,1008.2,25.8,24.5,92,090,1.1,00,0
48603,2014,7,6,5,1008.1,25.7,24.8,94,150,1,00,0
48603,2014,7,6,6,1008.1,25.6,24.7,94,120,0.9,00,0
48603,2014,7,6,7,1008.5,25.5,24.6,94,090,0.8,00,0
48603,2014,7,6,8,1008.8,25.9,24.6,92,090,1.3,00,0
48603,2014,7,6,9,1009.4,28.3,25.6,84,090,1,00,0
48603,2014,7,6,10,1009.9,29.7,26.2,80,150,0.5,00,0
48603,2014,7,6,11,1009.6,31.1,26.5,74,200,1.3,00,0
48603,2014,7,6,12,1009.4,31.6,25.8,69,190,1.6,00,0
48603,2014,7,6,13,1009.1,31.6,27.1,75,270,2.2,00,0
48603,2014,7,6,14,1008.4,32.2,26.9,71,250,3.4,00,0
48603,2014,7,6,15,1007.7,32,26.9,72,250,3.9,00,0
48603,2014,7,6,16,1007.2,31.1,27.3,78,260,4.6,00,0
48603,2014,7,6,17,1006.6,30.9,27.1,78,250,4.1,00,0
48603,2014,7,6,18,1006.5,28.9,25.7,81,280,2.7,00,0
48603,2014,7,6,19,1007.4,28.3,26.3,88,290,1.5,00,0
48603,2014,7,6,20,1008,28.1,26.1,88,320,1.3,00,0
48603,2014,7,6,21,1009,28.3,26.5,89,000,0,00,0
48603,2014,7,6,22,1009.7,28.3,26.7,90,020,0.5,00,0
48603,2014,7,6,23,1010.2,28.1,26.6,91,350,0.6,00,0
48603,2014,7,6,24,1010.4,27.8,26.5,92,000,0,00,0
48603,2014,7,7,1,1010.3,27.7,26.4,92,340,1.2,00,0
48603,2014,7,7,2,1010.4,25.1,24.1,93,250,4.3,20,4.2
48603,2014,7,7,3,1010,24.8,24,95,330,2.2,60,4
48603,2014,7,7,4,1009.2,24.2,23.4,95,340,1.1,60,0.8
48603,2014,7,7,5,1008.8,24.5,23.8,96,090,1,60,0.2
48603,2014,7,7,6,1009,24.3,23.8,97,140,2.2,60,0.4
48603,2014,7,7,7,1009.1,24.5,23.8,96,120,2.2,60,-33.3
48603,2014,7,7,8,1009.6,24.8,23.7,93,120,1.9,20,-33.3
48603,2014,7,7,9,1010.3,25.3,24.4,94,140,2.4,00,0
48603,2014,7,7,10,1010.4,26,24.7,92,030,0.7,00,0
48603,2014,7,7,11,1010.5,28.1,25.7,85,150,2.1,00,0
48603,2014,7,7,12,1009.8,30.4,26.7,79,240,1.6,00,0
48603,2014,7,7,13,1009.4,30.8,27.1,79,240,2.2,00,0
48603,2014,7,7,14,1008.5,31.5,27.6,78,260,3.5,00,0
48603,2014,7,7,15,1007.7,30.4,26.7,79,270,4.3,00,0
48603,2014,7,7,16,1007.2,30.6,27.3,81,260,3.6,00,0
48603,2014,7,7,17,1006.9,30.5,26.5,77,270,5,00,0
48603,2014,7,7,18,1006.7,29.6,26.3,81,270,3.1,00,0
48603,2014,7,7,19,1006.7,28.8,26.2,84,250,1.8,00,0
48603,2014,7,7,20,1007.4,28.2,25.7,85,280,1.5,00,0
48603,2014,7,7,21,1008.2,27.9,25.3,85,300,0.5,00,0
48603,2014,7,7,22,1008.6,27.6,25.2,85,340,0.4,00,0
48603,2014,7,7,23,1009,27.1,25.4,90,270,1,00,0
48603,2014,7,7,24,1009.1,26.9,25.4,90,060,0.9,00,0
48603,2014,7,8,1,1009.1,26.4,25.5,94,000,0,00,0
48603,2014,7,8,2,1008.5,26.2,25.3,94,000,0,00,0
48603,2014,7,8,3,1007.8,26.3,25,92,150,0.9,00,0
48603,2014,7,8,4,1008,24.1,23.4,96,220,5.6,50,9.8
48603,2014,7,8,5,1007.3,24.8,24.5,98,300,3.5,60,7.4
48603,2014,7,8,6,1007.3,24.6,24.3,98,000,0,30,0.8
48603,2014,7,8,7,1007.5,24.7,24,96,280,1.3,30,0.6
48603,2014,7,8,8,1007.8,26,24.6,91,050,0.6,20,-33.3
48603,2014,7,8,9,1008,28.4,25.7,84,060,1,00,0
48603,2014,7,8,10,1008.7,29.4,26.7,84,230,1.1,00,0
48603,2014,7,8,11,1009.2,28.8,25.8,82,310,4.5,00,0
48603,2014,7,8,12,1008.7,30.6,27,79,270,4.1,00,0
48603,2014,7,8,13,1008.1,31.3,27.1,76,280,5.1,00,0
48603,2014,7,8,14,1007.1,31.9,27.1,73,270,5,00,0
48603,2014,7,8,15,1006.3,31.5,26.4,72,260,5.7,00,0
48603,2014,7,8,16,1005.7,31.6,27.3,76,260,4.9,00,0
48603,2014,7,8,17,1005.5,30.9,27.1,78,270,5.3,00,0
48603,2014,7,8,18,1006,30.2,26.6,79,260,4.6,00,0
48603,2014,7,8,19,1006.1,29.4,26.4,82,270,2.6,00,0
48603,2014,7,8,20,1006.5,28.6,26.6,88,280,1.2,00,0
48603,2014,7,8,21,1007.3,28,26.4,90,270,1.6,00,0
48603,2014,7,8,22,1008.1,27.7,26.1,90,280,1.6,00,0
48603,2014,7,8,23,1009,27.6,26.2,91,260,1.1,00,0
48603,2014,7,8,24,1009.2,27.7,26.3,91,230,0.7,00,0
48603,2014,7,9,1,1008.8,27.2,25.1,87,060,0.4,00,0
48603,2014,7,9,2,1008.2,27.1,25.4,90,000,0,00,0
48603,2014,7,9,3,1007.8,27.1,25.6,90,050,0.6,00,0
48603,2014,7,9,4,1007.4,27,25.6,91,100,0.6,00,0
48603,2014,7,9,5,1007.2,26.7,25.3,91,080,0.7,00,0
48603,2014,7,9,6,1007.6,26.4,25.6,95,150,1.7,20,3.2
48603,2014,7,9,7,1008,24.1,23,93,020,2,60,-33.3
48603,2014,7,9,8,1008.7,24.7,23,89,060,0.6,25,-33.3
48603,2014,7,9,9,1008.7,26.3,23.5,83,030,1.3,00,0
48603,2014,7,9,10,1008.5,27.9,24.5,80,030,0.9,00,0
48603,2014,7,9,11,1008.4,29.9,25.8,77,140,2.2,00,0
48603,2014,7,9,12,1008.6,31,25.9,72,170,2.1,00,0
48603,2014,7,9,13,1007.7,32.1,26.6,70,150,2.3,00,0
48603,2014,7,9,14,1006.9,32.4,26.7,69,170,1.6,00,0
48603,2014,7,9,15,1005.7,33,26.6,67,250,1.2,00,0
48603,2014,7,9,16,1004.7,33,27.9,72,280,1.5,00,0
48603,2014,7,9,17,1005.1,31.4,26.9,75,280,2.8,00,0
48603,2014,7,9,18,1005.5,29.9,26.3,79,260,3.1,00,0
48603,2014,7,9,19,1005.9,29.3,26.8,85,280,1.8,00,0
48603,2014,7,9,20,1006.4,29,26.4,84,290,1.5,00,0
48603,2014,7,9,21,1007.5,28.9,26.7,86,320,1.1,00,0
48603,2014,7,9,22,1008.9,28.6,26.3,86,340,1.3,00,0
48603,2014,7,9,23,1009.4,28.4,26.5,89,340,0.5,00,0
48603,2014,7,9,24,1009.7,28.3,26.2,87,360,0.9,00,0
48603,2014,7,10,1,1009,27.9,26,88,010,0.7,00,0
48603,2014,7,10,2,1008.4,27.7,26.1,90,360,0.5,00,0
48603,2014,7,10,3,1007.7,27.5,26,91,020,0.3,00,0
48603,2014,7,10,4,1007.4,27.3,25.5,89,110,0.8,00,0
48603,2014,7,10,5,1007.4,26.9,25.6,92,120,0.4,00,0
48603,2014,7,10,6,1007.6,26.7,25.7,94,030,0.8,00,0
48603,2014,7,10,7,1007.7,26.4,25.4,94,100,0.6,00,0
48603,2014,7,10,8,1008.6,26.5,25.5,94,000,0,00,0
48603,2014,7,10,9,1009.5,27.8,25.8,88,100,1,00,0
48603,2014,7,10,10,1009.6,29.9,25.6,76,100,1.6,00,0
48603,2014,7,10,11,1009.8,30.9,26.1,73,230,1.2,00,0
48603,2014,7,10,12,1009.3,31.4,26,71,280,1.1,00,0
48603,2014,7,10,13,1008.4,31.7,26.6,72,280,1.1,00,0
48603,2014,7,10,14,1007.7,31.7,26.4,71,250,1.2,00,0
48603,2014,7,10,15,1006.7,32.1,27.3,73,270,1,00,0
48603,2014,7,10,16,1006.3,31.6,26.7,73,280,1.8,00,0
48603,2014,7,10,17,1006.2,30.7,26.7,77,280,2.2,00,0
48603,2014,7,10,18,1006.5,29.8,26.4,80,280,2.4,00,0
48603,2014,7,10,19,1006.8,29.5,26.5,82,290,1.8,00,0
48603,2014,7,10,20,1007.6,28.6,26.9,89,280,1.2,00,0
48603,2014,7,10,21,1008.5,28.2,26.6,90,310,1,00,0
48603,2014,7,10,22,1009.3,27.9,26.5,91,000,0,00,0
48603,2014,7,10,23,1009.8,27.8,26.7,93,010,0.8,00,0
48603,2014,7,10,24,1010.2,28,26.5,91,060,0.6,00,0
48603,2014,7,11,1,1010.2,27.6,26.6,94,040,0.9,00,0
48603,2014,7,11,2,1009.6,27.2,25.8,91,000,0,00,0
48603,2014,7,11,3,1009,26.6,25.8,95,310,0.3,00,0
48603,2014,7,11,4,1008.4,26.1,24.3,89,120,0.8,00,0
48603,2014,7,11,5,1008.2,25.7,24,89,120,1.3,00,0
48603,2014,7,11,6,1008.4,25.5,23.9,90,110,1,00,0
48603,2014,7,11,7,1009,25.4,24.1,92,110,1.1,00,0
48603,2014,7,11,8,1009.3,25.8,24.5,92,070,1.3,00,0
48603,2014,7,11,9,1010,27.1,24.9,87,080,1.2,00,0
48603,2014,7,11,10,1010.4,28.6,25.8,83,180,0.4,00,0
48603,2014,7,11,11,1010.8,29.7,26,79,010,1.4,00,0
48603,2014,7,11,12,1010.2,30.2,26.7,80,330,1.7,00,0
48603,2014,7,11,13,1009.5,30.3,26.8,80,350,2.4,00,0
48603,2014,7,11,14,1009,30.7,26.2,75,350,1.6,00,0
48603,2014,7,11,15,1008.4,30.9,26.9,77,270,2.9,00,0
48603,2014,7,11,16,1007.5,30.9,26.4,75,270,4,00,0
48603,2014,7,11,17,1006.9,31.4,26.9,75,270,3.4,00,0
48603,2014,7,11,18,1007.4,30,26.5,80,250,2.9,00,0
48603,2014,7,11,19,1007.6,28.9,26.1,84,260,2.7,00,0
48603,2014,7,11,20,1008.1,28,26.2,89,250,1.5,00,0
48603,2014,7,11,21,1008.7,27.8,25.8,88,210,1.6,00,0
48603,2014,7,11,22,1009.9,27.8,25.8,88,310,0.5,00,0
48603,2014,7,11,23,1010.3,27.9,25.9,88,130,1.2,00,0
48603,2014,7,11,24,1010.3,27.7,26.1,90,060,0.4,00,0
48603,2014,7,12,1,1010.2,27.4,25.9,91,120,0.6,00,0
48603,2014,7,12,2,1009.8,27.2,25.9,92,130,0.8,00,0
48603,2014,7,12,3,1009.1,27,26,94,120,0.8,00,0
48603,2014,7,12,4,1008.5,26.9,25.8,93,070,0.7,00,0
